placeID,review-text
ChIJD04_3RhfcDERwuqnYm_RTRg,"Friendly and enthusiastic staff, good service, beautiful scenery 👍"
ChIJD04_3RhfcDERwuqnYm_RTRg,"Great space, very chill, there is Mr. Lam who supports Sup very enthusiastically and happily. And Mr. PV Tuan also supports our group wholeheartedly. Damn!!!"
ChIJD04_3RhfcDERwuqnYm_RTRg,Thanks Tuan
ChIJD04_3RhfcDERwuqnYm_RTRg,Ten points. Service okie
ChIJD04_3RhfcDERwuqnYm_RTRg,Zcamp is so wonderful. Highly recommended !
ChIJD04_3RhfcDERwuqnYm_RTRg,"Fun, nice view"
ChIJD04_3RhfcDERwuqnYm_RTRg,It's ok
ChIJD04_3RhfcDERwuqnYm_RTRg,A place to go for an exciting group experience 🥰 The support staff are very enthusiastic and helpful.
ChIJD04_3RhfcDERwuqnYm_RTRg,"ZCamp 9.5 points everyone.
The staff are lovely
The air-conditioned tent is ok
Everyone here is very enthusiastic in supporting everyone"
ChIJD04_3RhfcDERwuqnYm_RTRg,"I went for 2 days 1 night, the view and pictures were beautiful, the service was enthusiastic, the food was delicious. In general, you must go everyone ❤️"
ChIJD04_3RhfcDERwuqnYm_RTRg,"beautiful scenery
enthusiastic service"
ChIJD04_3RhfcDERwuqnYm_RTRg,"enthusiastic service, beautiful scenery"
ChIJD04_3RhfcDERwuqnYm_RTRg,In Nha Trang but I just found out about this area now. Thank you staff. Very good support. Food is also ok. 5 stars
ChIJD04_3RhfcDERwuqnYm_RTRg,The staff was enthusiastic and cheerful. Thank you Mr. Tuan for supporting the group and taking beautiful photos. I will come back with my family in June.
ChIJD04_3RhfcDERwuqnYm_RTRg,Happy staff good service
ChIJD04_3RhfcDERwuqnYm_RTRg,"An ideal place to chill out in the afternoon with your homonyms, grilling BBQ and chatting. The surrounding space is romantic and simple. I came here at noon to rest but encountered a beautiful afternoon scene. I was in a hurry so I didn't have time to take pictures of all the scenes here."
ChIJD04_3RhfcDERwuqnYm_RTRg,"I have visited this place 2 times, beautiful and relaxing views"
ChIJD04_3RhfcDERwuqnYm_RTRg,"Z Camping, a great choice, my small family had a warm and fun evening. Especially the staff is very enthusiastic, the food is delicious and abundant, the space is airy. If I have a chance, I will continue to visit again"
ChIJD04_3RhfcDERwuqnYm_RTRg,too bad
ChIJD04_3RhfcDERwuqnYm_RTRg,"From SG, you can rent a room with a bathroom inside
Mostly Nha Trang guests come here for a change of pace
You can bring food, beer and wine, and cook at the campsite. Cool, comfortable air, cool lake water. The staff are friendly and provide maximum support when needed."
ChIJD04_3RhfcDERwuqnYm_RTRg,"The tent now has air conditioning, suitable for groups and experiences."
ChIJD04_3RhfcDERwuqnYm_RTRg,"Nice aria! Green clean, good service!"
ChIJD04_3RhfcDERwuqnYm_RTRg,"A great place for events, birthdays, any celebration. Everything is well organized. Yes, it's partially neglected, but I think they'll restore everything eventually.
Excellent sandy beach, SUP rides, and fishing are included in the price 👍
It's best to bring your own food and drinks.
Breakfast is served in the morning: scrambled eggs and banh mi (30 dong), coffee included.
Conveniently located, just 10 km from the city."
ChIJD04_3RhfcDERwuqnYm_RTRg,"10 points is not available but always 🥰
Enjoyed playing, delicious food, very cute staff.
My dad didn't dare to row sup so the staff rowed him around to experience ☺️
Thank you for giving me a wonderful vacation with friends and family ❤️"
ChIJD04_3RhfcDERwuqnYm_RTRg,too bad... asked clearly about the services in advance to make sure... when they arrived they said there was none... blatant fraud
ChIJD04_3RhfcDERwuqnYm_RTRg,"An excellent location for a 2-day holiday away from the city. SUB riding, fishing and natural beauty."
ChIJD04_3RhfcDERwuqnYm_RTRg,"The scenery is beautiful but you should only come to visit. You have to think carefully about staying because whether you stay in a homestay or a normal hostel, you have to go to the public toilet quite far. The food service is not very satisfying."
ChIJD04_3RhfcDERwuqnYm_RTRg,"Cool place. Lake, hills, saps."
ChIJGzNN7gNfcDERCWb4EAUbJBo,There's absolutely nothing to do. It's better to buy 20 bottles of beer than to come here. It's complete devastation and boredom.
ChIJGzNN7gNfcDERCWb4EAUbJBo,Pool is bust but still great. 50 k ticket
ChIJGzNN7gNfcDERCWb4EAUbJBo,"There are no people, everything is broken, it is not worth wasting time visiting this place"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Beautiful park with good walking and cycling routes. We took a pedal boat trip on the lake, it was nice. Highly recommended"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Fierce game
ChIJGzNN7gNfcDERCWb4EAUbJBo,"On the date of 21.07.25, the entrance fee for one person was 100,000 dongs. Without additional entertainment (catamarans, swimming pool, children's area, etc.), just a walk
I think that the price is too high for this establishment, it is better to go to Fairy Forest, there you will have fun for 50,000 dongs per person
We walked around the park alone, there were no other people at all, it seemed like an abandoned place. Everything looks sad, outdated, the place needs major repairs
But if a decent businessman takes over this place, there is every chance that the place will come to life, since it has a good prospect, the lake itself is clean, and the idea is good"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"I just came to shoot the location, the reviews below said 50k per person and then you choose what you need for an additional price. Now there is such a price list, I did not need the services, and they did not let me shoot the location either ("
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Overall, it's interesting to come here just for the views, but otherwise, it's completely abandoned. It's unclear how anyone could live there; you could die of boredom. We wanted to go on a catamaran ride, but we couldn't find anyone to book. I wouldn't eat there, it's scary. The animals seem to be well-cared for. I feel sorry for the turtle living in its small, empty metal cage. Admission is 50,000 dong, which includes a drink. It's a one-time stay."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"I honestly don't understand why the ratings are so high.
1. The grounds are unkempt.
2. Everything is terribly neglected, with trash everywhere where flower pots should be, cigarette butts and bottles are strewn about.
3. The poor animals are in cages, with dead rabbits that were apparently recently born, along with the larger rabbits. It stinks.
4. The photo areas are shabby, if you can call them that.
My impressions are only negative!!! Perhaps due to a lack of funds. I can imagine what could have been done with this place, but now it's a complete mess!!!"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Seriously degraded.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A very nice place, beautiful mountains, the lake is very warm, there are many beautiful photos, there are playgrounds, lots of swings, tents with air conditioning, SUPs, catamarans, a swimming pool, I highly recommend it, an interesting place, lots of vegetation and flowers."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Nice view
ChIJGzNN7gNfcDERCWb4EAUbJBo,Paying 80k for a lake... Are you serious? The location is not worth the money.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A real recreation center. About 20 years ago it was probably great here, but now it's clear that they don't take care of it very well. We came to watch the birds and take a walk in nature - that's what we got) Otherwise, nothing out of the ordinary was discovered."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"We liked it) A quiet park with a view of the lake and mountains, there is a restaurant and a coffee shop🥰
Entrance 80,000 dong, the price includes a drink"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Tired, seen-it-all park. Not very well-kept, okay if you have absolutely nothing to do. You can ride a sap on a green lake. There is a campsite, but when there are locals - it is noisy."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Beautiful scenery but little investment. Quite messy. Reasonable price. Suitable for budget travel.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A very quiet, peaceful place where you can eat and admire the views."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"This place is so nice! If you're near here I highly recommend checking it out!!! ☺️ Everything is so cheap and we only spent 200,000 to use the kayak all day 😁 entry was 50,000 and that includes a free drink, totally worth it I highly recommend it 😉"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Not well maintained, not neat, I didn't want to go there for free, but here they charge 50 dong, well I hope it goes to feed the animals (they are there)
There was an interesting picture, we were walking, we saw a ram lying around (it was still alive), we went and told about it, so what do you think they did? A couple of minutes later they just cut it up😂"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Dong Bo Revolutionary Base
ChIJGzNN7gNfcDERCWb4EAUbJBo,"They're demanding 50,000 dong, and I don't know what for. And they won't let me ride my bike, so I didn't get in. It's not that I'm sorry for the money, it's just that I don't know what I'm paying for."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Not a bad place...but the fishing was not successful...we sat there for 2 hours and didn't catch anything
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Cool, nice view"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A place to change the wind near Nha Trang, cool lake view, about 20 minutes by motorbike from the center, suitable for weekend picnics"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Enthusiastic staff
ChIJGzNN7gNfcDERCWb4EAUbJBo,Food is not diverse
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Local tourist center for recreation in tents, large territory, beautiful in pictures, in fact dirty and devastated, swimming pools do not work, there is a trampoline and catamarans on the lake!"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Very bad experience. Old rooms. Spent money booking air-conditioned room. Air-conditioned not cold. Very hot. Unprofessional service. Nothing to do. Water is expensive. Went once, never again. Spent money and got frustrated."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The room is old, the wooden floor is not soundproof, at night when we were sleeping, people walked around and made noise, disturbing us, even trying to break the door to open our room. It felt unsafe to stay.
The landscape should be renovated and repainted to attract more guests.
In general, it is degraded. The experience is terrible, not enjoyable.
Besides, the staff is only enthusiastic!"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"enthusiastic staff, had overnight camping but no security guard, food not very good but nice view and cheap"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"1. The view is nothing, everything is old and dilapidated
2. The swimming pool is like a fish pond
3. The waterfall has no water
4. The ticket price is high compared to the quality
5. The attitude of the staff at the restaurant: 1/10 - arrogant attitude, very disrespectful to customers (especially customers using combos), no advice for customers
6. The food is not delicious, the rice is undercooked,
7. The floating restaurant manager does not keep his word"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A sad abandoned place for 80 d per person, there is absolutely nothing to do here
We came in vain"
ChIJGzNN7gNfcDERCWb4EAUbJBo,all kinds of surcharges
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Sorry, but I don't understand what I have to pay for... Paying money just to look at the lake or spend time on the shore of the reservoir is very strange 🤔

Sorry, but I don't understand what I have to pay for... Paying money just to look at the lake or spend time on the shore of the reservoir is very strange 🤔"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Delicious food, nice view, friendly staff. 10 points"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A sad place, poor animals. Now, as far as I understand, it is in the process of renovation. If you only come for the photo. Entrance 80. I especially feel sorry for the snake; keeping it in such conditions should be a criminal offense."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Spacious, airy space, many beautiful scenes for selfies.
The resort also has many dining services, play areas and swimming pools for children.
There is a private campsite. Very suitable for picnics and team building
The restaurant is close to the lake so it is cool all day, the lake surface is clear and beautiful. It's like a miniature Da Lat"
ChIJGzNN7gNfcDERCWb4EAUbJBo,This tourist area is so boring. There is nothing to do or see.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"This place is cool, suitable for family weekends for children to play or organize group gatherings.
I went early in the week so it wasn't crowded, you can choose any hut to sit."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Beautiful lake view, delicious and varied food at the restaurant. The kids love the painting area, sand shoveling, and taking pictures of dinosaurs... There is a free swimming pool for kids, which is great."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Spacious space, suitable for families with small children, full of experience services from fishing, painting statues, duck pedaling, visiting and checking in in the countryside style - healing and healing - has a restaurant for lunch with a variety of dishes - suitable for your family's taste"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"I come to Ho every holiday with my family, but recently I see that Ho is doing very well in terms of scenery and service. The restaurant has a variety of dishes, reasonable prices. 5 stars!!!"
ChIJGzNN7gNfcDERCWb4EAUbJBo,I ‘ve never been there before. I was impressive by the atmosphere and all the views. Everything is being rebuilt. It will be better in the near future. Deserve to visit once for foreign tourist. Love Galina Lakeview ❤️
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Million dollar view, beautiful scenery, poetic, romantic, virtual life, raise your phone to take beautiful pictures. Delicious food, play area for children, mini zoo for children to experience"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The second time my family visited Ho Kenh Ha
This time there was more space for the kids to play - the whole family sat and ate comfortably in the restaurant.
Families who like to sit in huts can sit separately.
The food was delicious, especially the fish hotpot, fresh and fragrant
Worth a third visit 👍"
ChIJGzNN7gNfcDERCWb4EAUbJBo,The fish aren't biting. There's nothing to do. It's a dump. I don't recommend it.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Beautiful, cool"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Enthusiastic and friendly staff. The scenery is as advertised. However, the quality of breakfast is too bad (specifically, the breakfast bread is too soft, eaten stale bread from the day before, even though the tourist area is right in a residential area)."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"I have been here 3 times, using the food and pedal boat service is very interesting. Beautiful scenery, many virtual living angles."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Not so great, a lot of it broken and neglected."
ChIJGzNN7gNfcDERCWb4EAUbJBo,There isn't anything fun. The map is missing some detail.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A family-friendly place, surrounded by nature around a lake with flower-filled walking trails, a bit kitschy. Numerous straw huts are well-distributed for meals. However, the food served isn't always great. However, the staff is very attentive and responsive."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"There's absolutely nothing to do here.
I don't recommend it."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Nice view
ChIJGzNN7gNfcDERCWb4EAUbJBo,Horrible place. Long abandoned. Don't waste your time and money!
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The space is large, there are many beautiful scenes to take pictures. The resort also has many dining and resort services. In the tourist area, there is the historical relic of Dong Bo Revolutionary Base. Entrance ticket is 80k.

The space is large, there are many beautiful scenes to take pictures. The resort also has many dining and resort services. In the tourist area, there is the historical relic of Dong Bo Revolutionary Base. Entrance ticket is 80k."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Cool place you can walk and ride in pairs those photos that I posted first I was wrong and these photos are about this place
ChIJGzNN7gNfcDERCWb4EAUbJBo,The scenery is still wild. The playground is not complete. The food comes out a bit slow.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"We came fishing, there was a dump on the shore, the fish were small, and they let everyone go. Even the Vietnamese guy with the fishing gear didn't catch any, and they promised piranhas and catfish. I'll be laughing for a long time at how much I trusted him. The noisy locals scared away the last fish. They gave us bamboo poles for fishing rods 🤦🏻‍♀️. Lunch and beer were also included, but I didn't want anything but water, no, I wanted... to run away from there."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Spacious, airy but rundown space"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Million dollar view, beautiful scenery, poetic, romantic like Da Lat. Great virtual check-in spot"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Poor service, customers buy tickets the same way, order drinks but they don't have them yet they still make excuses that the resting seats are booked. I give up on you guys😑"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Mainly for young people camping, little scenery, not many games. No electric cars so it is very tiring for the elderly to travel because of the many slopes."
ChIJGzNN7gNfcDERCWb4EAUbJBo,The facilities are good and I like it~
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Poor service, spacious but boring with nothing to do. The space is messy, as if everything is just placed there to fill it up. The staff is arrogant, has an attitude, doesn't respect customers, makes people wait a long time as if it's natural. The food is little and expensive. Go once and you'll never come back."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"like a pile of junk, ruins"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Many beautiful scenes for photography
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The restaurant is so perfect. Duck riding 100k/4 people, hammock rental, delicious food"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Beautiful scenery and affordable service fees
ChIJGzNN7gNfcDERCWb4EAUbJBo,How can you play the old road without money 64k like the picture in 2023?
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Over-advertising, lack of service. Swimming pool repaired for nearly 2 years"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"An incredibly beautiful place 😍
We'll definitely come back, but this time to stay overnight in a tent or a room. The atmosphere is captivating, and every spot is beautiful 🤍"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Entrance ticket 80k, the constructions are not yet completed, the scenery is pristine, but there is still no special feature to attract visitors, there are no incentives for guests to book hotel stays when visiting."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The entrance fee is 80k, there's nothing to do and nothing special to see....in general, I just go to see but won't come back....bye"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The staff's attitude is too bad. The entrance fee and food are quite expensive and not delicious, but not much to discuss. The receptionist gave wrong advice to customers. From the beginning, they said the ticket included sup rowing, but when they got to rowing, the staff didn't care even though they clearly told the receptionist like that. The working attitude is unprofessional, they gathered in groups of 5 or 7, whispering and looking at customers. Very bad experience."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Interesting place! Lots of beautiful places for photos)))). There is a camping with SUP boards. Lots of cafes with beautiful views. We had to try hard to get there, the vigilant security guard didn't want to let us in because it was ""closed"", but on the third try and with the arrival of the administrator we managed."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The place is beautiful and the idea is good, but many places in the park are abandoned and difficult to approach, and again, providing karaoke services for local residents scares off foreign tourists, since not everyone likes the screams of people without a voice and hearing. When the park is restored and the construction of everything planned is finished, perhaps there will be more guests. At the moment, I will not recommend this place for visiting."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"-My family went with 5 adults and 5 children and arrived at this location around 10am.

-The entrance fee for adults is 50k, children 25k
- The space has lots of trees and is near the lake so it's cool.

- There is a separate camping area
- The path has many miniatures for taking virtual photos, but some areas are stopping so you can explore the whole area after going around.

- The food is average, the price is high compared to the quality. The waiting time for food is a bit long.

- The dining area has a small area for children to play"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Camped here with a group of 10 people. we stayed only one night. It was great! The tent is alright. You’re basically sleeping on the floor on a skid. There was a fire lit at 9pm and the clean up crew started cleaning the tables in front of the tents at 6am. The place had a shower and washroom. The washroom was super dirty and the shower was useable. Did not even accept the toilet. The water is fresh water and has lots of fish. The water was warm. They blasted music pretty early around 7-8am. Checkout was at 10pm.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"It's very beautiful. You can sail out to the bay on a submersible and fish in silence, surrounded by the sounds of nature."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Nice view, spacious, many places to take pictures, BUT FOOD TAKES TOO LONG, WAIT 1 HOUR FOR 2 DISHES, HAVE TO WAIT FOR CHOPSTICKS AGAIN. Not a very enjoyable experience. Food is too expensive."
ChIJGzNN7gNfcDERCWb4EAUbJBo,The attitude and way of speaking of the security guard (parking guard) is disrespectful to the guests!
ChIJGzNN7gNfcDERCWb4EAUbJBo,"- Entrance fee for adults is 50k, children are 25k
- Large space, but it is not finished yet so it is more chaotic, there are many places for everyone to take pictures, the location is right next to the lake so it is cool all day, the lake surface is very beautiful.
- Poor management, the dining table from night to noon the next day is still not cleaned.
- The camping space is quite interesting, each tent is separate but the tents are close together, you can come to camp and eat food at the resort (price is about 500k/person) or bring your own food to cook and rent a private tent (350k/tent)
- On weekends, there are many guests so the restaurant takes a while to serve food, the staff is cute to talk to guests. Karaoke speakers are available for rent"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Here I have very funny photos with my friends, however this place is more suitable for checking in beautiful scenery than relaxing."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Very cool, lots of trees, nice view, even camping. The resort has many attractions but most of them are abandoned or under construction."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Delicious food, great view"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A nice big park for walks. Of course, not in the heat. Although there is a small pool, showers. Lots of places for beautiful photos.
You have to watch your step carefully, so as not to step on some creepy crawly thing.
You shouldn't climb the old wooden stairs, some of the steps have rotted and you can fall through.
The installations are certainly tired of time and climate. But the nature itself is very beautiful."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"It's very quiet and beautiful here, a good place to relax from the city suite ☺️. I recommend taking a sightseeing boat tour. Enjoy the beautiful views of the mountains. 🏞😍🧩"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Beautiful location
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The food was bad, the boiled vegetables were fishy. The view was okay but the culinary experience was terrible."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Lovely place for camping with amazing nature right to the lake. Love it!
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Very nice, worth a visit"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Good place
ChIJGzNN7gNfcDERCWb4EAUbJBo,"The decoration and design are quite beautiful and eye-catching. Many places to take photos and check-in. The food is delicious and very cheap. But there is a lot of construction, artificial, there are many construction sites that are not finished or left unfinished without maintenance."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Very dirty
ChIJGzNN7gNfcDERCWb4EAUbJBo,"This place is complete trash, don't go there.
It's a pigsty."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Too many customers, no place to sit for lunch."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Beautiful place for a get away from the daily busy life. Highly recommended
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Good service, beautiful scenery, satisfied"
ChIJGzNN7gNfcDERCWb4EAUbJBo,Spacious. Lots of experiences.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Although crowded, the restaurant has professional service, very satisfied."
ChIJGzNN7gNfcDERCWb4EAUbJBo,The scenery is pristine and beautiful but the service price is too high 3*
ChIJGzNN7gNfcDERCWb4EAUbJBo,"12/1/2021 I booked a room for a lunch break, unfortunately the day before it rained heavily in Nha Trang, so the day I checked in there was a power outage, I felt a bit down. But the good thing is that the staff, the manager, and even the person who booked me all supported me very enthusiastically, resolved my complaints very well, and even refunded my room fee. Personally, I really like the service here, I hope I will have the opportunity to come back to experience better service 🥰"
ChIJGzNN7gNfcDERCWb4EAUbJBo,"It's so cool to check in at Galina Lake View, with the immense lake space, kapak rowing is my favorite."
ChIJGzNN7gNfcDERCWb4EAUbJBo,"A beautiful park for recreation, for every taste"
ChIJGzNN7gNfcDERCWb4EAUbJBo,The entrance fee is not fair. It should be free if you come in to eat or drink.
ChIJGzNN7gNfcDERCWb4EAUbJBo,Pretty
ChIJGzNN7gNfcDERCWb4EAUbJBo,I don't see any restaurant staff. I want to eat but there's no one. So tiring. But the view is great. Nice pictures.
ChIJGzNN7gNfcDERCWb4EAUbJBo,"It is located outside the city in a mountainous area with a lake. You can ride a catamaran on the lake. Walk around the territory with many installations. The territory itself is large, you can stay there all day and not get bored. You can take food with you, there are places equipped for a cafe, where you can have a picnic. Children are interested in having fun surrounded by various installations, including a train made of wood at a height, in the mountains. We liked it. We were there several times."
ChIJGzNN7gNfcDERCWb4EAUbJBo,Swim. Rest. Relax. Peaceful. Quiet. Great.
ChIJGzNN7gNfcDERCWb4EAUbJBo,Places to visit when coming to Nha Trang
ChIJGzNN7gNfcDERCWb4EAUbJBo,"Beautiful location, airy, reasonable entrance fee (50,000 VND), beautiful scenery suitable for those who like taking photos. There is a lake for fishing, boating, duck pedaling... There are many interesting activities organized under the lake. Very suitable for picnics, taking photos, team building... The price at the restaurant is ok compared to the general level. The staff is enthusiastic and cheerful. (I went in January 2021)"
ChIJGzNN7gNfcDERCWb4EAUbJBo,The trip was fun.
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"We took the tour where we released baby turtles and snorkeled. Despite the somewhat poor weather, it was fantastic! Our guide took excellent care of us and provided lots of interesting information. Her English is also excellent. Highly recommended!"
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"The turtle tour was really amazing. The guide who went with me was kind and explained everything in detail.
I saw turtles laying eggs... It was really amazing and touching.
I recommend you try it if you go to Con Dao."
ChIJ5fB8rCGpmDER4FAJ_V3quWE,The sea is beautiful and the island is very peaceful.
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,Great
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,We had a fantastic snorkelling trip to Hòn Bảy Cạnh guided by Van. Highly recommended!
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"It's a bit of a bland course, but the tours on this island are all about turtle release, snorkeling, and fishing."
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"I was told there was nothing here, but there are a few tourist spots, a small market, and a night market. It's quiet and rich in nature. The sea is a beautiful blue, the beach is well-maintained, and there is not a single piece of trash on the ground.
However, prices here are very high compared to where I live in the countryside in Vietnam (Hue). I wonder if they are tourist prices."
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"Very beautiful landscapes, like the rest of this beautiful island."
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"Lovely place, good drink
If you want to snorkel or freedive, it is an ideal destination that might help you to explore the island"
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,Excessive prices compared to the service provided. Surprised by the manager's completely unprofessional attitude when it came to paying at the end of the excursion. That speaks volumes. Try other agencies if you have the opportunity.
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"We arranged a local tour for 900,000 VND/person that included watching baby sea turtles being released back into the sea and snorkeling from 7:00-10:00. Even though we arrived around 7pm the day before, they were very helpful and able to assist us in English.
The speedboat was clean and comfortable. First, we went to Bay Can Island to see the baby sea turtles, then to the beach on Hong Chau Island. We snorkeled, while everyone else relaxed on the beach. Next, we all snorkeled at the snorkeling spot off the coast of Bay Can Island, which we had visited first, before heading back. It was a short but very satisfying local tour."
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"Did a turtle release and snorkeling tour, highly recommended!"
ChIJ5fB8rCGpmDER4FAJ_V3quWE,Sacred and beautiful
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,Wild beauty
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"I like the smell of coffee~
The wine is also great~"
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"Friendly, attentive and professional! 5 stars!"
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,Beaches are beautiful.
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,"Although the communication with Ms. Van, a Vietnamese, was in English, they arranged air tickets, hotel arrangements, boat snorkeling, sea turtle egg-laying and release, trekking to the lighthouse, and other tours that allow you to enjoy the great outdoors of Con Dao!

In 2019, they opened a mini hotel with about 10 rooms next to their office, which reflects the high sense of style of the sisters. It is within walking distance of the market and delicious seafood restaurants. There is a shared kitchen on the open terrace, clean rooms, hot showers with good water flow, and a pick-up from the airport for 50,000 VND if requested in advance, as well as a rental motorbike for 120,000 VND."
ChIJ5fB8rCGpmDER4FAJ_V3quWE,Very professional homestay and diving tour
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
ChIJ5fB8rCGpmDER4FAJ_V3quWE,
